REF_DATE,v1041419077,v1041419078,v1041419079,v1041419080,v1041419081,v1041419082,v1041419083,v1041419084,v1041419085,v1041419086,v1041419087,v1041419088,v1041419089,v1041419090,v1041419091,v1041419092,v1041419093,v1041419094,v1041419095,v1041419096,v1041419097,v1041419098,v1041419099,v1041419100,v1041419101,v1041419102,v1041419103,v1041419104,v1041419105,v1041419106,v1041419107,v62305723,v62305724,v62305725,v62305726,v62305727,v62305728,v62305729,v62305730,v62305731,v62305732,v62305733,v62305734,v62305735,v62305736,v62305737,v62305738,v62305739,v62305740,v62305741,v62305742,v62305743,v62305744,v62305745,v62305746,v62305747,v62305748,v62305749,v62305750,v62305751,v62305752,v62305753,v62305754,v62305755,v62305756,v62305757,v62305758,v62305759,v62305760,v62305761,v62305762,v62305763,v62305764,v62305765,v62305766,v62305767,v62305768,v62305769,v62305770,v62305771,v62305772,v62305773,v62305774,v62305775,v62305776,v62305777,v62305778,v62305779,v62305780,v62305781,v62305782,v62305783,v62305784,v62305785,v62305786,v62305787,v62305788,v62305789,v62305790,v62305791,v62305792,v62305793,v62305794,v62305795,v62305796,v62305797,v62305798,v62305799,v62305800,v62305801,v62305802,v62305803,v62305804,v62305805,v62305806,v62305807,v62305808,v62305809,v62305810,v62305811,v62305812,v62305813,v62305814,v62305815,v62305816,v62305817,v62305818,v62305819,v62305820,v62305821,v62305822,v62305823,v62305824,v62305825,v62305826,v62305827,v62305828,v62305829,v62305830,v62305831,v62305832,v62305833,v62305834,v62305835,v62305836,v62305837,v62305838,v62305839,v62305840,v62305841,v62305842,v62305843,v62305844,v62305845,v62305846,v79448554,v79448555,v79448556,v79448557,v79448558,v79448559,v79448560,v79448561,v79448562,v79448563,v79448564,v79448565,v79448566,v79448567,v79448568,v79448569,v79448570,v79448571,v79448572,v79448573,v79448574,v79448575,v79448576,v79448577,v79448578,v79448579,v79448580,v79448581
2010-10,1263096.0,907229.0,415495.0,125505.0,73327.0,216894.0,491542.0,22708.0,333120.0,378995.0,301191.0,104577.0,164324.0,90816.0,72459.0,33448.0,2367.0,75232.0,-5589.0,-5149.0,-4300.0,-808.0,488462.0,414815.0,74500.0,515903.0,414516.0,101194.0,-1564.0,1611134.0,1640564.0,1374952.0,970991.0,436881.0,118760.0,68543.0,249565.0,534100.0,24302.0,379675.0,417644.0,330475.0,116924.0,176689.0,107437.0,69201.0,36847.0,2571.0,84638.0,-6397.0,-5895.0,-4786.0,-1163.0,528009.0,441724.0,86220.0,548300.0,441903.0,106326.0,-1493.0,1763825.0,1792651.0,1332504.0,945200.0,424940.0,118588.0,69024.0,237328.0,520260.0,23692.0,363612.0,401928.0,318432.0,112352.0,170432.0,101556.0,68876.0,35648.0,2476.0,81020.0,-7204.0,-7324.0,-7116.0,-208.0,506108.0,422948.0,83160.0,530348.0,424680.0,105668.0,-1440.0,1701548.0,1734432.0,339692.0,241856.0,113615.0,30418.0,21743.0,61454.0,128241.0,5934.0,91902.0,102495.0,80416.0,27119.0,44205.0,26647.0,17558.0,9092.0,635.0,21444.0,451.0,466.0,921.0,-455.0,126396.0,106638.0,19758.0,131927.0,106767.0,25160.0,-1098.0,436009.0,442187.0,0.696,0.507,0.18,0.115,0.039,0.026000000000000002,0.327,0.04,0.149,0.41600000000000004,0.445,-0.047,0.489,0.35600000000000004,0.133,0.003,0.008,-0.038,-0.616,-0.56,-0.5720000000000001,0.011000000000000001,0.708,0.667,0.042,0.129,-0.11,0.239,0.043,1.1179999999999999,1.112,2.832,2.063,0.733,0.46799999999999997,0.159,0.106,1.33,0.163,0.606,1.6880000000000002,1.81,-0.191,1.989,1.4480000000000002,0.541,0.012,0.033,-0.155,-2.506,2.884,2.713,0.171,0.525,-0.447,0.972,0.175,4.548,4.52
2011-01,1265372.0,908842.0,413495.0,123165.0,73408.0,216990.0,495045.0,23120.0,333388.0,383020.0,307074.0,106679.0,168912.0,94275.0,73387.0,32715.0,2209.0,73577.0,9573.0,8859.0,8487.0,452.0,489029.0,416410.0,73535.0,527716.0,425497.0,102005.0,-1007.0,1623046.0,1646875.0,1377445.0,972728.0,434800.0,116545.0,68621.0,249675.0,537924.0,24743.0,379986.0,422078.0,336928.0,119274.0,181620.0,111529.0,70085.0,36040.0,2400.0,82775.0,10949.0,10135.0,9436.0,651.0,529014.0,443437.0,85508.0,560617.0,453601.0,106983.0,-1178.0,1777148.0,1799553.0,1345104.0,952556.0,426912.0,116968.0,68716.0,241228.0,525644.0,24036.0,368512.0,407836.0,325860.0,115152.0,175140.0,106040.0,69100.0,35568.0,2332.0,79644.0,8664.0,6988.0,6596.0,392.0,521996.0,439056.0,82940.0,544496.0,439676.0,104820.0,-1152.0,1737952.0,1752940.0,326695.0,225899.0,96551.0,24310.0,13368.0,58873.0,129348.0,5974.0,94822.0,92120.0,73470.0,25107.0,39549.0,23398.0,16151.0,8814.0,571.0,18079.0,5234.0,4764.0,9149.0,-4385.0,127710.0,108106.0,19604.0,133856.0,106988.0,26868.0,-686.0,417217.0,418815.0,0.142,0.099,-0.11900000000000001,-0.129,0.005,0.006,0.218,0.025,0.017,0.25,0.364,0.132,0.278,0.226,0.051,-0.046,-0.01,-0.10400000000000001,0.987,0.897,0.8029999999999999,0.09300000000000001,0.055999999999999994,0.09699999999999999,-0.04,0.6970000000000001,0.659,0.038,0.018000000000000002,0.755,0.391,0.574,0.40399999999999997,-0.478,-0.522,0.02,0.024,0.882,0.10099999999999999,0.069,1.0070000000000001,1.4680000000000002,0.534,1.12,0.914,0.20600000000000002,-0.18600000000000003,-0.04,-0.42100000000000004,3.9930000000000003,0.23,0.392,-0.162,2.82,2.6660000000000004,0.154,0.073,3.057,1.581
2011-04,1271018.0,913015.0,414719.0,124459.0,73572.0,216879.0,497970.0,23344.0,334650.0,386329.0,312854.0,106501.0,173081.0,93562.0,78858.0,34571.0,2264.0,71117.0,15408.0,16150.0,16037.0,382.0,481695.0,406649.0,75834.0,532631.0,427653.0,104805.0,-756.0,1626129.0,1655827.0,1383447.0,977054.0,436110.0,117768.0,68770.0,249591.0,540944.0,24983.0,381420.0,425721.0,343268.0,119074.0,186102.0,110684.0,75310.0,38084.0,2459.0,80007.0,17630.0,18478.0,17832.0,552.0,521281.0,433100.0,88231.0,565732.0,455904.0,109777.0,-923.0,1780610.0,1809185.0,1360452.0,963132.0,432016.0,117480.0,69480.0,245056.0,531116.0,24588.0,372732.0,414344.0,334172.0,116116.0,180876.0,106720.0,74156.0,37180.0,2408.0,77764.0,18020.0,17972.0,17460.0,512.0,526240.0,440004.0,86236.0,558292.0,449160.0,109132.0,-912.0,1759852.0,1774796.0,343228.0,245096.0,110216.0,32212.0,16719.0,61285.0,134880.0,6185.0,91947.0,105304.0,86371.0,31600.0,45637.0,26088.0,19549.0,9134.0,576.0,18357.0,-7906.0,-7948.0,-3379.0,-4569.0,133836.0,112131.0,21705.0,142981.0,115006.0,27975.0,1163.0,432644.0,448532.0,0.337,0.243,0.07400000000000001,0.07,0.009000000000000001,-0.005,0.16899999999999998,0.013000000000000001,0.08,0.20199999999999999,0.35200000000000004,-0.011000000000000001,0.248,-0.046,0.295,0.115,0.003,-0.153,0.37,0.46399999999999997,0.47,-0.006,-0.442,-0.594,0.152,0.287,0.129,0.158,0.013999999999999999,0.195,0.539,1.348,0.975,0.297,0.281,0.036000000000000004,-0.02,0.6779999999999999,0.052000000000000005,0.321,0.813,1.415,-0.044000000000000004,0.998,-0.185,1.183,0.461,0.012,-0.614,1.484,-1.7730000000000001,-2.383,0.61,1.1520000000000001,0.518,0.634,0.055999999999999994,0.7759999999999999,2.161
2011-07,1276566.0,916791.0,416954.0,124364.0,74445.0,218293.0,499527.0,23656.0,336111.0,387873.0,317277.0,109225.0,173696.0,97525.0,74721.0,35610.0,2269.0,68303.0,9101.0,9026.0,8744.0,400.0,508648.0,432449.0,77114.0,536681.0,433039.0,103414.0,-1177.0,1648698.0,1662912.0,1389429.0,981039.0,438502.0,117678.0,69588.0,251254.0,542532.0,25316.0,383086.0,427425.0,348122.0,122121.0,186764.0,115373.0,71360.0,39229.0,2464.0,76842.0,10396.0,10311.0,9710.0,575.0,550239.0,460532.0,89638.0,570146.0,461646.0,108469.0,-1253.0,1805176.0,1816871.0,1374388.0,970660.0,434864.0,117100.0,70072.0,247692.0,535796.0,24908.0,378820.0,418996.0,341512.0,119664.0,183512.0,112736.0,70776.0,38336.0,2408.0,75076.0,8404.0,8188.0,7536.0,652.0,554040.0,466096.0,87944.0,568840.0,459644.0,109196.0,-1240.0,1785748.0,1793384.0,343215.0,244664.0,109160.0,30703.0,17235.0,61222.0,135504.0,6207.0,92344.0,110875.0,89576.0,32070.0,47915.0,30413.0,17502.0,9591.0,617.0,20682.0,11095.0,11072.0,1141.0,9931.0,139158.0,115189.0,23969.0,142916.0,115526.0,27390.0,-344.0,461083.0,454090.0,0.335,0.223,0.135,-0.005,0.047,0.09300000000000001,0.08900000000000001,0.019,0.09300000000000001,0.095,0.26899999999999996,0.16899999999999998,0.037000000000000005,0.258,-0.222,0.064,0.0,-0.175,-0.442,-0.451,-0.45299999999999996,0.002,1.659,1.581,0.078,0.249,0.32299999999999995,-0.07400000000000001,-0.019,1.38,0.43,1.3730000000000002,0.915,0.552,-0.02,0.192,0.38,0.363,0.078,0.38,0.38299999999999995,1.0979999999999999,0.69,0.147,1.054,-0.907,0.261,0.0,-0.715,-1.805,6.775,6.456,0.319,1.0170000000000001,1.319,-0.302,-0.078,5.631,1.756
2011-10,1282981.0,922540.0,420354.0,127582.0,75700.0,217683.0,501905.0,23648.0,336848.0,391674.0,323413.0,110321.0,178782.0,101193.0,75917.0,35633.0,2292.0,66016.0,10554.0,10909.0,12209.0,-815.0,515001.0,437787.0,78139.0,541863.0,438588.0,102999.0,-882.0,1661725.0,1673130.0,1396291.0,987066.0,442076.0,120724.0,70759.0,250592.0,544983.0,25308.0,383925.0,431614.0,354855.0,123346.0,192233.0,119714.0,72502.0,39254.0,2488.0,74270.0,12083.0,12489.0,13578.0,-1172.0,557182.0,466246.0,90872.0,575784.0,467564.0,108189.0,-823.0,1819392.0,1827912.0,1387620.0,981988.0,439972.0,120100.0,70756.0,249116.0,542016.0,25132.0,380500.0,427188.0,351084.0,121272.0,191196.0,118320.0,72876.0,38616.0,2472.0,73632.0,10396.0,10988.0,11880.0,-892.0,574740.0,485188.0,89552.0,586424.0,477100.0,109324.0,-820.0,1812700.0,1814808.0,353753.0,251425.0,117514.0,30687.0,22434.0,64393.0,133911.0,6300.0,96028.0,108792.0,88740.0,29274.0,49580.0,31055.0,18525.0,9886.0,641.0,19411.0,2948.0,3146.0,3957.0,-811.0,143550.0,122160.0,21390.0,144760.0,118875.0,25885.0,-1164.0,463119.0,462545.0,0.38,0.33399999999999996,0.198,0.16899999999999998,0.066,-0.037000000000000005,0.136,0.0,0.046,0.23,0.37,0.067,0.302,0.23800000000000002,0.064,0.001,0.001,-0.141,0.076,0.121,0.21600000000000003,-0.095,0.395,0.327,0.068,0.317,0.33299999999999996,-0.016,0.024,0.7879999999999999,0.61,1.537,1.351,0.8009999999999999,0.684,0.267,-0.15,0.55,0.0,0.18600000000000003,0.93,1.4969999999999999,0.271,1.222,0.963,0.259,0.004,0.004,-0.5710000000000001,0.308,1.599,1.324,0.275,1.2830000000000001,1.348,-0.065,0.09699999999999999,3.188,2.467
2012-01,1288339.0,927931.0,421988.0,130165.0,76395.0,216454.0,505629.0,23456.0,337083.0,402640.0,332590.0,115067.0,183017.0,103908.0,77326.0,35836.0,2392.0,67711.0,5871.0,4935.0,6290.0,-973.0,514018.0,436312.0,78613.0,552103.0,443634.0,108349.0,-1274.0,1662255.0,1689533.0,1402483.0,992771.0,443771.0,123226.0,71412.0,249132.0,548996.0,25284.0,384431.0,443581.0,364986.0,128772.0,196785.0,122927.0,73844.0,39424.0,2572.0,76024.0,4482.0,-181.0,1485.0,-1622.0,556461.0,464718.0,91734.0,586368.0,472932.0,113446.0,-1509.0,1820558.0,1846062.0,1395452.0,989668.0,444196.0,123160.0,71648.0,249388.0,545472.0,25336.0,380448.0,442080.0,363548.0,127384.0,196468.0,122704.0,73764.0,39696.0,2584.0,75948.0,4352.0,2812.0,3188.0,-376.0,562396.0,471524.0,90872.0,587656.0,475624.0,112032.0,-1504.0,1815120.0,1837532.0,339389.0,235285.0,101177.0,25873.0,14108.0,61196.0,134108.0,6291.0,97813.0,99468.0,81972.0,27671.0,44449.0,27055.0,17394.0,9852.0,620.0,16876.0,1416.0,982.0,6518.0,-5536.0,137883.0,116534.0,21349.0,145329.0,116578.0,28751.0,-20.0,432807.0,438857.0,0.34,0.313,0.09300000000000001,0.138,0.036000000000000004,-0.08,0.22,-0.001,0.027999999999999997,0.6559999999999999,0.555,0.295,0.25,0.17600000000000002,0.07400000000000001,0.009000000000000001,0.005,0.096,-0.263,-0.381,-0.36700000000000005,-0.013000000000000001,-0.04,-0.087,0.047,0.59,0.3,0.29,-0.038,0.064,0.995,1.3659999999999999,1.258,0.377,0.5529999999999999,0.14400000000000002,-0.32,0.8809999999999999,-0.004,0.11199999999999999,2.622,2.218,1.181,1.001,0.705,0.29600000000000004,0.036000000000000004,0.02,0.384,-1.053,-0.16,-0.348,0.188,2.362,1.2009999999999998,1.161,-0.152,0.261,3.988
2012-04,1289008.0,929034.0,420851.0,127718.0,75806.0,217941.0,507805.0,23860.0,336304.0,406778.0,336059.0,114563.0,188792.0,108638.0,77994.0,34171.0,2494.0,68283.0,5369.0,5649.0,5826.0,-15.0,513642.0,435000.0,79502.0,551382.0,443936.0,107285.0,-1092.0,1667742.0,1694383.0,1402851.0,993919.0,442589.0,120884.0,70868.0,250838.0,551332.0,25541.0,383387.0,448228.0,368723.0,128122.0,203004.0,128521.0,74492.0,37599.0,2712.0,76792.0,6327.0,6647.0,5748.0,898.0,556941.0,464260.0,92678.0,586529.0,474004.0,112525.0,-1193.0,1826496.0,1851080.0,1400720.0,993188.0,441824.0,120724.0,71184.0,249916.0,551364.0,25428.0,382104.0,447952.0,368776.0,128032.0,202896.0,127148.0,75748.0,37848.0,2712.0,76464.0,9952.0,9040.0,7520.0,1520.0,554476.0,462296.0,92180.0,592928.0,479424.0,113504.0,-1188.0,1818984.0,1848672.0,353910.0,253132.0,112932.0,33232.0,17181.0,62519.0,140200.0,6388.0,94390.0,114013.0,95207.0,34629.0,51298.0,31104.0,20194.0,9280.0,654.0,18152.0,-12073.0,-12331.0,-7359.0,-4972.0,141076.0,117796.0,23280.0,151632.0,122332.0,29300.0,1660.0,446954.0,467923.0,0.02,0.063,-0.065,-0.129,-0.03,0.094,0.128,0.013999999999999999,-0.057,0.256,0.20600000000000002,-0.036000000000000004,0.342,0.306,0.036000000000000004,-0.10099999999999999,0.008,0.042,0.015,0.05,-0.071,0.121,0.027000000000000003,-0.025,0.052000000000000005,0.009000000000000001,0.06,-0.051,0.017,0.326,0.276,0.08,0.253,-0.262,-0.519,-0.121,0.37799999999999995,0.515,0.055999999999999994,-0.22899999999999998,1.025,0.8240000000000001,-0.145,1.375,1.23,0.145,-0.406,0.032,0.16899999999999998,0.06,0.109,-0.1,0.209,0.036000000000000004,0.24100000000000002,-0.205,0.068,1.306,1.105
2012-07,1297088.0,934639.0,422911.0,127582.0,76938.0,219015.0,511328.0,24024.0,338602.0,406120.0,335973.0,113729.0,189249.0,109152.0,77874.0,34484.0,2569.0,67648.0,10467.0,10418.0,10318.0,329.0,509771.0,432194.0,78462.0,557594.0,448063.0,109396.0,-439.0,1671031.0,1701762.0,1411453.0,1000006.0,444795.0,120710.0,71903.0,252183.0,555212.0,25681.0,385762.0,447594.0,368565.0,127057.0,203480.0,129127.0,74365.0,38029.0,2796.0,76232.0,10519.0,10465.0,9277.0,1188.0,553209.0,461657.0,91559.0,592853.0,477900.0,114950.0,-404.0,1828984.0,1859048.0,1413340.0,1000460.0,444528.0,120644.0,71560.0,252324.0,555932.0,25636.0,387244.0,448120.0,369020.0,127296.0,203812.0,129728.0,74084.0,37912.0,2788.0,76312.0,12452.0,11424.0,9032.0,2392.0,546644.0,454572.0,92072.0,589516.0,474488.0,115028.0,-404.0,1830636.0,1861460.0,353014.0,252417.0,111551.0,31645.0,17593.0,62313.0,140866.0,6396.0,94201.0,118579.0,96784.0,34162.0,53162.0,35053.0,18109.0,9460.0,716.0,21079.0,13316.0,13087.0,1133.0,11954.0,136607.0,111644.0,24963.0,147036.0,118282.0,28754.0,-888.0,473592.0,471593.0,0.47200000000000003,0.33399999999999996,0.121,-0.01,0.057,0.07400000000000001,0.213,0.008,0.13,-0.035,-0.009000000000000001,-0.057999999999999996,0.026000000000000002,0.033,-0.006999999999999999,0.024,0.005,-0.031,0.207,0.201,0.193,0.008,-0.203,-0.142,-0.061,0.348,0.214,0.134,0.043,0.136,0.43700000000000006,1.892,1.339,0.485,-0.04,0.228,0.297,0.8540000000000001,0.032,0.521,-0.136,-0.032,-0.23199999999999998,0.10400000000000001,0.132,-0.027999999999999997,0.096,0.02,-0.124,0.83,-0.813,-0.569,-0.244,1.395,0.858,0.537,0.172,0.55,1.756
2012-10,1301976.0,939744.0,425303.0,128197.0,77188.0,220494.0,514041.0,24168.0,338354.0,409077.0,339497.0,113615.0,193327.0,112756.0,77979.0,34130.0,2578.0,67101.0,2930.0,3032.0,5263.0,-1549.0,509639.0,431647.0,78846.0,554686.0,445087.0,109482.0,-982.0,1673069.0,1709614.0,1416718.0,1005516.0,447377.0,121224.0,72153.0,254000.0,558140.0,25706.0,385500.0,450833.0,372506.0,126969.0,207875.0,133393.0,74475.0,37664.0,2812.0,75515.0,5960.0,6077.0,3550.0,2484.0,551838.0,459921.0,91921.0,590798.0,475852.0,114939.0,-1022.0,1832766.0,1867550.0,1423992.0,1008896.0,447984.0,121516.0,71944.0,254524.0,560912.0,25812.0,389284.0,452084.0,373436.0,128208.0,207968.0,134388.0,73580.0,37260.0,2808.0,75840.0,532.0,-268.0,320.0,-588.0,554932.0,462164.0,92768.0,586448.0,471152.0,115296.0,-1028.0,1844064.0,1876076.0,362063.0,257219.0,118973.0,30761.0,22702.0,65510.0,138246.0,6478.0,98366.0,115499.0,94732.0,31268.0,53877.0,35280.0,18597.0,9587.0,733.0,20034.0,4163.0,4014.0,4723.0,-709.0,139046.0,116665.0,22381.0,145140.0,117980.0,27160.0,-1783.0,473848.0,477562.0,0.28800000000000003,0.301,0.141,0.027999999999999997,0.013999999999999999,0.099,0.16,0.001,-0.013999999999999999,0.177,0.215,-0.005,0.24,0.23399999999999999,0.006,-0.02,0.001,-0.039,-0.261,-0.248,-0.314,0.066,-0.075,-0.094,0.02,-0.111,-0.111,-0.001,-0.034,0.207,0.465,1.155,1.207,0.565,0.11199999999999999,0.055999999999999994,0.397,0.642,0.004,-0.055999999999999994,0.711,0.863,-0.02,0.963,0.9390000000000001,0.024,-0.08,0.004,-0.156,-1.047,-0.297,-0.377,0.08,-0.449,-0.445,-0.004,-0.136,0.835,1.8659999999999999
2013-01,1304714.0,945543.0,428454.0,130866.0,77908.0,220575.0,516711.0,24644.0,335128.0,410627.0,341906.0,112827.0,196395.0,115125.0,78480.0,34348.0,2678.0,66179.0,13881.0,13609.0,10176.0,2844.0,518298.0,441319.0,78012.0,561856.0,452460.0,109249.0,-1199.0,1690310.0,1713903.0,1419536.0,1011863.0,450833.0,123803.0,72818.0,254214.0,561035.0,26264.0,381463.0,453316.0,375760.0,125930.0,211597.0,136617.0,74951.0,38263.0,2873.0,74687.0,15583.0,15273.0,10893.0,4342.0,560597.0,469083.0,91530.0,597753.0,482748.0,115021.0,-1387.0,1849206.0,1872842.0,1439696.0,1021024.0,452848.0,124284.0,72580.0,255984.0,568176.0,26836.0,391836.0,453304.0,375304.0,127192.0,210888.0,137508.0,73380.0,37224.0,2932.0,75068.0,14736.0,13296.0,9764.0,3532.0,567500.0,473736.0,93764.0,596984.0,479880.0,117104.0,-1408.0,1876844.0,1893000.0,349325.0,242136.0,102674.0,25486.0,14208.0,62980.0,139462.0,6597.0,100592.0,101661.0,84266.0,27609.0,47445.0,30182.0,17263.0,9212.0,695.0,16700.0,-899.0,-1302.0,5158.0,-6460.0,138452.0,116233.0,22219.0,145870.0,115763.0,30107.0,456.0,443125.0,450986.0,0.154,0.345,0.187,0.14,0.036000000000000004,0.012,0.158,0.031,-0.222,0.134,0.17600000000000002,-0.057,0.201,0.175,0.025,0.032,0.003,-0.045,0.526,0.49200000000000005,0.396,0.096,0.47700000000000004,0.499,-0.021,0.374,0.37,0.005,-0.02,0.897,0.28800000000000003,0.63,1.4040000000000001,0.763,0.568,0.146,0.049,0.6409999999999999,0.126,-0.9,0.539,0.7090000000000001,-0.231,0.81,0.7090000000000001,0.10099999999999999,0.13,0.012,-0.182,2.1319999999999997,1.9380000000000002,2.023,-0.085,1.52,1.5,0.02,-0.081,3.638,1.169
2013-04,1311252.0,953931.0,432857.0,134505.0,77989.0,221521.0,520723.0,24692.0,333515.0,410526.0,344723.0,114701.0,198244.0,116737.0,78547.0,33446.0,2628.0,63404.0,8711.0,9018.0,3843.0,4007.0,527121.0,448757.0,79409.0,562230.0,452681.0,109403.0,445.0,1701268.0,1720325.0,1427288.0,1021213.0,455691.0,127398.0,72896.0,255401.0,565534.0,26428.0,379767.0,453416.0,379060.0,127890.0,213826.0,138764.0,75017.0,37357.0,2822.0,71561.0,12447.0,12798.0,7315.0,5449.0,570866.0,477891.0,92996.0,603976.0,488594.0,115420.0,521.0,1859938.0,1880714.0,1449384.0,1032568.0,457256.0,127604.0,72712.0,256940.0,575312.0,26336.0,390480.0,456476.0,381060.0,129200.0,214188.0,139880.0,74308.0,37672.0,2868.0,72548.0,7384.0,6648.0,2824.0,3824.0,576092.0,480208.0,95884.0,603272.0,484976.0,118296.0,528.0,1886592.0,1905860.0,365617.0,263034.0,116694.0,35154.0,17578.0,63962.0,146340.0,6620.0,95963.0,116269.0,98188.0,35016.0,54076.0,34263.0,19813.0,9096.0,701.0,17380.0,-13757.0,-13966.0,-7818.0,-6148.0,146410.0,122059.0,24351.0,155352.0,124720.0,30632.0,1214.0,460401.0,481886.0,0.419,0.503,0.26,0.192,0.004,0.064,0.243,0.009000000000000001,-0.09300000000000001,0.005,0.17600000000000002,0.106,0.11900000000000001,0.115,0.003,-0.048,-0.003,-0.168,-0.16899999999999998,-0.132,-0.19399999999999998,0.063,0.5529999999999999,0.473,0.08,0.331,0.31,0.022000000000000002,0.10300000000000001,0.58,0.425,1.69,2.029,1.0490000000000002,0.775,0.016,0.258,0.98,0.036000000000000004,-0.375,0.02,0.71,0.428,0.47600000000000003,0.46399999999999997,0.012,-0.19399999999999998,-0.012,-0.6779999999999999,-0.682,2.2319999999999998,1.909,0.32299999999999995,1.34,1.251,0.08900000000000001,0.41600000000000004,2.336,1.71
2013-07,1319500.0,960979.0,437708.0,135037.0,79865.0,223996.0,523010.0,24428.0,335030.0,411315.0,345769.0,113969.0,199638.0,119250.0,76958.0,33867.0,2634.0,63156.0,15311.0,15783.0,8469.0,5869.0,525309.0,444700.0,81456.0,562924.0,454143.0,108628.0,1428.0,1715208.0,1729339.0,1436512.0,1028792.0,460842.0,127956.0,74642.0,258253.0,567988.0,26176.0,381670.0,453908.0,379799.0,127037.0,215169.0,141596.0,73494.0,37612.0,2850.0,71291.0,18936.0,19476.0,12400.0,7126.0,566836.0,471365.0,95441.0,601350.0,486768.0,114630.0,1581.0,1875096.0,1890440.0,1465740.0,1044832.0,463880.0,128172.0,74440.0,261268.0,580952.0,26380.0,394528.0,462732.0,386508.0,129644.0,218432.0,144640.0,73792.0,38432.0,2904.0,73320.0,13652.0,13996.0,8720.0,5276.0,580896.0,482808.0,98088.0,612204.0,491844.0,120360.0,1612.0,1912428.0,1928472.0,367300.0,263927.0,116677.0,33939.0,18288.0,64450.0,147250.0,6575.0,96798.0,122696.0,101646.0,34848.0,57060.0,39198.0,17862.0,9738.0,752.0,20298.0,18587.0,18694.0,2367.0,16327.0,146004.0,119696.0,26308.0,153412.0,123427.0,29985.0,-212.0,500963.0,489996.0,0.496,0.406,0.27399999999999997,0.03,0.092,0.152,0.132,-0.013000000000000001,0.10400000000000001,0.026000000000000002,0.04,-0.046,0.07200000000000001,0.152,-0.08,0.013999999999999999,0.001,-0.015,0.312,0.369,0.268,0.10099999999999999,-0.217,-0.35,0.133,-0.14,-0.09699999999999999,-0.043,0.057,0.815,0.523,2.011,1.643,1.109,0.121,0.373,0.615,0.534,-0.053,0.42100000000000004,0.105,0.162,-0.18600000000000003,0.29100000000000004,0.615,-0.324,0.057,0.004,-0.061,1.263,-0.878,-1.4169999999999998,0.539,-0.5670000000000001,-0.39299999999999996,-0.174,0.231,3.299,2.116
2013-10,1327672.0,967149.0,441784.0,134977.0,81213.0,226680.0,525175.0,24284.0,337175.0,413003.0,348679.0,113922.0,202598.0,120319.0,78985.0,33922.0,2655.0,61969.0,21415.0,21113.0,18352.0,2592.0,531206.0,451246.0,80934.0,565311.0,456993.0,108167.0,-1067.0,1732496.0,1739179.0,1445150.0,1035215.0,465008.0,127904.0,75915.0,261195.0,570269.0,26040.0,384018.0,455535.0,382721.0,126818.0,218262.0,142771.0,75428.0,37664.0,2894.0,69968.0,24252.0,23905.0,18951.0,5012.0,574741.0,479931.0,94815.0,602423.0,488450.0,114053.0,-1149.0,1894795.0,1900704.0,1478632.0,1053920.0,468016.0,127800.0,75048.0,265168.0,585904.0,26164.0,398548.0,467892.0,392484.0,130400.0,224044.0,147752.0,76292.0,38040.0,2948.0,72460.0,19048.0,18700.0,18076.0,624.0,583468.0,485320.0,98148.0,614744.0,494336.0,120408.0,-1172.0,1933124.0,1946524.0,376121.0,268989.0,124455.0,32386.0,23621.0,68448.0,144534.0,6637.0,100495.0,119475.0,99739.0,31636.0,58307.0,38802.0,19505.0,9796.0,765.0,18971.0,9774.0,9734.0,10139.0,-405.0,146123.0,122530.0,23593.0,152167.0,123849.0,28318.0,-1568.0,497758.0,495596.0,0.461,0.341,0.21899999999999997,-0.003,0.066,0.156,0.122,-0.006999999999999999,0.127,0.087,0.156,-0.012,0.165,0.063,0.102,0.003,0.002,-0.071,0.28300000000000003,0.247,0.345,-0.098,0.42200000000000004,0.455,-0.034,0.057,0.08900000000000001,-0.032,-0.146,1.051,0.5489999999999999,1.874,1.386,0.89,-0.012,0.268,0.634,0.496,-0.027999999999999997,0.516,0.35200000000000004,0.633,-0.049,0.67,0.256,0.414,0.012,0.008,-0.289,1.15,1.7109999999999999,1.849,-0.138,0.23199999999999998,0.36200000000000004,-0.13,-0.593,4.262,2.226
