ref_date,qCgov,qChh,qChhDurable,qChhGoods,qChhNondurable,qChhSemidurable,qChhService,qCnpish,qCtotal,qExpGS,qExpGoods,qExpServices,qFDD,qGDP,qImpGS,qImpGoods,qImpServices,qInvbus,qInvbusIPP,qInvbusME,qInvbusNRS,qInvbusNRSME,qInvbusRS,qInvgov,qInvint,qInvintBus,qInvintFarm,qInvintNonfarm,qInvnpish,qInvtotal,qdiscrepancy,vCgov,vChh,vChhDurable,vChhGoods,vChhNondurable,vChhSemidurable,vChhService,vCnpish,vCtotal,vExpGS,vExpGoods,vExpServices,vFDD,vGDP,vImpGS,vImpGoods,vImpServices,vInvbus,vInvbusIPP,vInvbusME,vInvbusNRS,vInvbusNRSME,vInvbusRS,vInvgov,vInvint,vInvintBus,vInvintFarm,vInvintNonfarm,vInvnpish,vInvtotal,vdiscrepancy
2013-10-01,384018.0,1035215.0,127904.0,465008.0,261195.0,75915.0,570269.0,26040.0,1445150.0,574741.0,479931.0,94815.0,1900704.0,1894795.0,602423.0,488450.0,114053.0,382721.0,37664.0,75428.0,142771.0,218262.0,126818.0,69968.0,24252.0,23905.0,5012.0,18951.0,2894.0,455535.0,-1149.0,398548.0,1053920.0,127800.0,468016.0,265168.0,75048.0,585904.0,26164.0,1478632.0,583468.0,485320.0,98148.0,1946524.0,1933124.0,614744.0,494336.0,120408.0,392484.0,38040.0,76292.0,147752.0,224044.0,130400.0,72460.0,19048.0,18700.0,624.0,18076.0,2948.0,467892.0,-1172.0
2014-01-01,385121.0,1038695.0,128929.0,465113.0,261290.0,74887.0,573617.0,25568.0,1449264.0,572813.0,475652.0,97212.0,1905868.0,1897892.0,598906.0,484076.0,114861.0,384082.0,38291.0,74155.0,146298.0,220554.0,125265.0,69485.0,21226.0,22192.0,2268.0,19906.0,3075.0,456586.0,-1504.0,402400.0,1065680.0,129568.0,472496.0,268600.0,74328.0,593184.0,26328.0,1494408.0,612364.0,513500.0,98864.0,1966988.0,1963452.0,630872.0,507708.0,123164.0,397088.0,39496.0,76084.0,152044.0,228128.0,129464.0,72364.0,16528.0,18124.0,-1880.0,20004.0,3128.0,472580.0,-1556.0
2014-04-01,383683.0,1048213.0,133000.0,470166.0,260999.0,76249.0,578096.0,25760.0,1457471.0,607486.0,507060.0,100353.0,1918037.0,1915226.0,619152.0,500657.0,118524.0,388573.0,37721.0,75180.0,147404.0,222682.0,128194.0,68917.0,9746.0,8743.0,-963.0,9699.0,3118.0,460542.0,-212.0,403160.0,1082060.0,133724.0,480732.0,270612.0,76396.0,601328.0,26612.0,1511832.0,640380.0,537548.0,102832.0,1992948.0,1988404.0,652604.0,526576.0,126028.0,405424.0,38952.0,78064.0,154876.0,232940.0,133532.0,72492.0,7900.0,7468.0,-3364.0,10832.0,3200.0,481116.0,-220.0
2014-07-01,383860.0,1055843.0,135684.0,473964.0,261303.0,77115.0,581936.0,26132.0,1465610.0,616555.0,516269.0,100173.0,1932521.0,1933594.0,621680.0,503480.0,118264.0,394437.0,37501.0,76566.0,149191.0,225852.0,131103.0,69454.0,5469.0,5529.0,-752.0,6350.0,3038.0,466863.0,234.0,405492.0,1093188.0,136556.0,484800.0,270672.0,77572.0,608388.0,26940.0,1525620.0,644876.0,541440.0,103436.0,2016420.0,2013792.0,653896.0,527708.0,126188.0,414612.0,39188.0,79832.0,157500.0,237332.0,138092.0,73032.0,6148.0,5836.0,-3968.0,9804.0,3156.0,490800.0,244.0
2014-10-01,382696.0,1063496.0,135875.0,477111.0,263693.0,77666.0,586435.0,26588.0,1472490.0,619905.0,517436.0,102373.0,1945629.0,1946974.0,626645.0,508185.0,118516.0,400361.0,38637.0,78222.0,151962.0,230281.0,131469.0,69829.0,8130.0,8132.0,376.0,7832.0,2925.0,473052.0,-681.0,406136.0,1104084.0,137620.0,487280.0,271228.0,78432.0,616804.0,27424.0,1537644.0,634828.0,530024.0,104804.0,2039316.0,2013944.0,667332.0,538212.0,129120.0,425240.0,40752.0,84016.0,160640.0,244656.0,139832.0,73336.0,7836.0,7528.0,-2568.0,10096.0,3096.0,501672.0,-704.0
2015-01-01,387912.0,1065536.0,133366.0,476998.0,265890.0,77858.0,588551.0,26400.0,1479639.0,613634.0,510298.0,103239.0,1932498.0,1936275.0,623740.0,504566.0,119195.0,378771.0,35578.0,73726.0,136962.0,210830.0,132415.0,71660.0,13373.0,13506.0,783.0,12874.0,2769.0,453116.0,-211.0,413088.0,1105264.0,135892.0,483656.0,268956.0,78808.0,621608.0,27204.0,1545556.0,620336.0,514284.0,106052.0,2030996.0,1984300.0,674904.0,543640.0,131264.0,405660.0,38328.0,80968.0,145388.0,226356.0,140976.0,76852.0,8088.0,8056.0,-1516.0,9572.0,2928.0,485440.0,-216.0
2015-04-01,388318.0,1070760.0,135328.0,478812.0,264639.0,78954.0,591942.0,27044.0,1485881.0,621986.0,518608.0,103340.0,1925965.0,1931005.0,625307.0,502920.0,122360.0,368060.0,33404.0,71453.0,130522.0,202139.0,132599.0,69887.0,8987.0,8970.0,575.0,8492.0,2765.0,440630.0,-794.0,413388.0,1114204.0,138616.0,488232.0,269572.0,80044.0,625972.0,28192.0,1555784.0,630644.0,522136.0,108508.0,2029696.0,1984920.0,677300.0,543072.0,134228.0,395020.0,36352.0,78304.0,138440.0,216744.0,141924.0,75948.0,2696.0,2628.0,-88.0,2716.0,2944.0,473912.0,-816.0
2015-07-01,390569.0,1078753.0,139200.0,484838.0,266265.0,79475.0,594002.0,27332.0,1496399.0,634319.0,530977.0,103344.0,1930683.0,1937835.0,617785.0,497313.0,120460.0,362334.0,32677.0,69947.0,124467.0,194628.0,135122.0,69964.0,-8534.0,-8612.0,869.0,-9800.0,2790.0,435014.0,-1228.0,418240.0,1129568.0,142448.0,495888.0,272384.0,81056.0,633680.0,28756.0,1576564.0,649764.0,539956.0,109808.0,2047424.0,2000864.0,690492.0,555340.0,135152.0,391868.0,36016.0,78672.0,131524.0,210196.0,145656.0,76004.0,-4564.0,-4796.0,-340.0,-4456.0,2988.0,470860.0,-1268.0
2015-10-01,389488.0,1086341.0,141962.0,488782.0,266142.0,80780.0,597671.0,28168.0,1503684.0,629449.0,525429.0,103909.0,1934364.0,1939286.0,618082.0,497170.0,120902.0,358462.0,33021.0,69744.0,119723.0,189781.0,135736.0,70405.0,-5966.0,-5995.0,698.0,-6902.0,2736.0,431533.0,-1129.0,417528.0,1139280.0,145624.0,500012.0,272136.0,82252.0,639268.0,30148.0,1586956.0,635076.0,524880.0,110196.0,2055672.0,1991680.0,689380.0,554200.0,135180.0,389180.0,36460.0,79116.0,126376.0,205492.0,147228.0,76572.0,-8528.0,-8820.0,972.0,-9792.0,2964.0,468716.0,-1160.0
2016-01-01,392681.0,1086985.0,142690.0,490115.0,266422.0,81102.0,597031.0,29000.0,1508398.0,642847.0,534957.0,107665.0,1930309.0,1949923.0,619638.0,498588.0,121042.0,349356.0,33259.0,63449.0,114592.0,178180.0,137943.0,71553.0,-4551.0,-4227.0,461.0,-4800.0,2177.0,423015.0,1140.0,421840.0,1141184.0,147652.0,500092.0,270192.0,82248.0,641092.0,29976.0,1593000.0,635324.0,521528.0,113796.0,2056300.0,1998420.0,689740.0,552472.0,137268.0,383056.0,36564.0,72808.0,121632.0,194440.0,152052.0,77900.0,-4632.0,-4248.0,-1052.0,-3196.0,2344.0,463300.0,1168.0
2016-04-01,396863.0,1091277.0,141269.0,489652.0,268341.0,80168.0,601679.0,30024.0,1517920.0,616598.0,508047.0,107942.0,1936603.0,1940335.0,621360.0,498591.0,122718.0,347954.0,33505.0,64842.0,110201.0,175340.0,139099.0,70036.0,5671.0,5257.0,1915.0,3257.0,2021.0,419949.0,1481.0,425752.0,1147040.0,147436.0,503020.0,273760.0,81824.0,644020.0,31176.0,1603968.0,608392.0,494468.0,113924.0,2063128.0,2002152.0,673580.0,536276.0,137304.0,380780.0,36964.0,72512.0,117096.0,189608.0,154208.0,76188.0,2684.0,2212.0,1148.0,1064.0,2192.0,459160.0,1528.0
2016-07-01,396786.0,1098903.0,141449.0,490821.0,269529.0,79975.0,608041.0,30036.0,1525435.0,634400.0,523997.0,109864.0,1945303.0,1960344.0,628463.0,506135.0,122345.0,349770.0,32893.0,60215.0,117286.0,177592.0,139293.0,69495.0,6682.0,6766.0,549.0,6219.0,1955.0,421165.0,1225.0,427704.0,1156132.0,147748.0,503492.0,273984.0,81760.0,652640.0,31472.0,1615308.0,641832.0,525296.0,116536.0,2079376.0,2035420.0,692180.0,553280.0,138900.0,386080.0,35976.0,67168.0,127732.0,194900.0,155204.0,75852.0,5120.0,4820.0,-636.0,5456.0,2136.0,464068.0,1272.0
2016-10-01,397626.0,1107216.0,144608.0,495745.0,270839.0,80388.0,611480.0,29688.0,1534207.0,640701.0,528176.0,111937.0,1946861.0,1971351.0,616714.0,493572.0,123058.0,341919.0,32686.0,59192.0,109205.0,168556.0,140583.0,70422.0,-3057.0,-3404.0,-757.0,-2643.0,1979.0,414247.0,1252.0,430044.0,1170316.0,151780.0,512460.0,278476.0,82204.0,657856.0,31180.0,1631540.0,666832.0,547916.0,118916.0,2090060.0,2066148.0,687972.0,547368.0,140604.0,378868.0,36032.0,66816.0,117640.0,184456.0,158380.0,77476.0,-4084.0,-5104.0,-1468.0,-3636.0,2176.0,458520.0,1312.0
2017-01-01,401743.0,1119347.0,149665.0,503370.0,272018.0,81721.0,616070.0,29652.0,1550415.0,644134.0,530842.0,112697.0,1974633.0,1992778.0,639100.0,514237.0,124870.0,351687.0,34759.0,64544.0,109121.0,173994.0,142896.0,71963.0,14629.0,16105.0,576.0,15510.0,2018.0,425595.0,-1808.0,436032.0,1187868.0,158092.0,522872.0,281568.0,83212.0,664996.0,31448.0,1655348.0,680240.0,559456.0,120784.0,2130908.0,2107924.0,711060.0,567536.0,143524.0,393720.0,38600.0,72752.0,117300.0,190052.0,165068.0,79620.0,9748.0,11836.0,960.0,10876.0,2220.0,475560.0,-1912.0
2017-04-01,402064.0,1134136.0,153250.0,513363.0,276380.0,83763.0,621007.0,29644.0,1565408.0,649413.0,534952.0,113857.0,1993328.0,2013165.0,649470.0,525501.0,124091.0,354240.0,36029.0,65821.0,110457.0,176630.0,141655.0,73072.0,20434.0,19263.0,1323.0,17919.0,2089.0,429324.0,-170.0,442176.0,1204248.0,161412.0,530992.0,284964.0,84616.0,673256.0,31668.0,1678092.0,686604.0,564344.0,122260.0,2159144.0,2130024.0,733888.0,589120.0,144768.0,397572.0,39872.0,75476.0,118724.0,194200.0,163500.0,81152.0,18344.0,17940.0,1616.0,16324.0,2328.0,481052.0,-180.0
2017-07-01,404948.0,1144486.0,153812.0,515555.0,277287.0,84495.0,629053.0,29900.0,1578875.0,633561.0,517736.0,115094.0,2010688.0,2021658.0,648904.0,520727.0,128122.0,355362.0,37162.0,65107.0,112147.0,177562.0,140776.0,75851.0,25930.0,25982.0,370.0,25586.0,2113.0,433223.0,-982.0,444184.0,1214164.0,161272.0,532920.0,285988.0,85660.0,681244.0,32104.0,1690452.0,647336.0,524512.0,122824.0,2173932.0,2141764.0,705312.0,560680.0,144632.0,397340.0,41136.0,71732.0,121228.0,192960.0,163244.0,83796.0,26848.0,26556.0,600.0,25956.0,2344.0,483480.0,-1040.0
2017-10-01,408714.0,1151676.0,154525.0,518528.0,278854.0,85195.0,633260.0,29996.0,1589953.0,644064.0,527336.0,116025.0,2035278.0,2032130.0,663746.0,533909.0,129838.0,365410.0,36024.0,70693.0,113891.0,184966.0,144612.0,78977.0,15807.0,16035.0,2404.0,13624.0,2133.0,446403.0,-97.0,450344.0,1230332.0,163332.0,541804.0,292008.0,86464.0,688528.0,32420.0,1713096.0,679124.0,553792.0,125332.0,2216392.0,2182852.0,730756.0,582764.0,147992.0,413180.0,40140.0,78756.0,123928.0,202684.0,170356.0,87728.0,18196.0,18392.0,2576.0,15816.0,2388.0,503296.0,-104.0
2018-01-01,412730.0,1159463.0,156302.0,523136.0,280686.0,86200.0,636482.0,30224.0,1602008.0,655025.0,531219.0,122971.0,2049467.0,2049916.0,674092.0,539293.0,134683.0,366807.0,39895.0,70983.0,113011.0,184386.0,142843.0,79725.0,19267.0,19532.0,903.0,18601.0,2177.0,448586.0,457.0,455080.0,1244136.0,165456.0,549356.0,296564.0,87336.0,694780.0,33144.0,1732360.0,697548.0,564336.0,133212.0,2237768.0,2207040.0,748292.0,594096.0,154196.0,414048.0,44036.0,78944.0,123440.0,202384.0,167628.0,88928.0,19524.0,20284.0,960.0,19324.0,2432.0,505408.0,492.0
2018-04-01,416819.0,1165460.0,157398.0,525335.0,281736.0,86243.0,640262.0,30688.0,1612596.0,669793.0,545295.0,123661.0,2060914.0,2066010.0,683445.0,548628.0,134774.0,369922.0,40602.0,73557.0,113401.0,187389.0,142364.0,77560.0,19354.0,18863.0,108.0,18695.0,2133.0,449521.0,-421.0,460716.0,1256980.0,166620.0,555004.0,300612.0,87772.0,701976.0,33596.0,1751292.0,734220.0,598824.0,135396.0,2262224.0,2240084.0,773748.0,615616.0,158132.0,421332.0,44940.0,83292.0,124780.0,208072.0,168320.0,87204.0,17844.0,17564.0,20.0,17544.0,2396.0,510932.0,-456.0
2018-07-01,418296.0,1172344.0,157174.0,528569.0,284283.0,87162.0,643918.0,30548.0,1620793.0,673409.0,547987.0,124583.0,2062203.0,2080268.0,669159.0,534552.0,134461.0,364035.0,40002.0,70475.0,112692.0,183539.0,140871.0,76936.0,12573.0,12648.0,684.0,11936.0,2073.0,442947.0,133.0,463812.0,1268840.0,166968.0,560408.0,304476.0,88964.0,708432.0,33896.0,1766548.0,748676.0,610924.0,137752.0,2274020.0,2258968.0,775884.0,615280.0,160604.0,417408.0,44500.0,80748.0,124540.0,205288.0,167620.0,87716.0,12012.0,11892.0,740.0,11152.0,2348.0,507472.0,144.0
2018-10-01,421250.0,1172238.0,157504.0,527820.0,283261.0,87112.0,644533.0,30844.0,1623998.0,671399.0,544724.0,125792.0,2059395.0,2087359.0,660467.0,527230.0,133076.0,361570.0,41329.0,70839.0,111722.0,182956.0,137801.0,73716.0,15246.0,15134.0,181.0,14906.0,2001.0,437203.0,127.0,469868.0,1271828.0,167260.0,558704.0,302604.0,88840.0,713124.0,34228.0,1775924.0,710316.0,570576.0,139740.0,2279964.0,2236608.0,767136.0,606888.0,160248.0,417088.0,46092.0,82380.0,124208.0,206588.0,164408.0,84684.0,13328.0,12964.0,-636.0,13600.0,2268.0,504040.0,136.0
2019-01-01,419086.0,1178479.0,158109.0,529944.0,284228.0,87673.0,648619.0,31016.0,1628150.0,671718.0,537046.0,133502.0,2070807.0,2088836.0,680847.0,543436.0,137241.0,368700.0,42775.0,78081.0,113353.0,192020.0,134745.0,73757.0,25063.0,25102.0,1003.0,24063.0,1844.0,444226.0,1661.0,471220.0,1283608.0,168372.0,561272.0,303260.0,89640.0,722336.0,34520.0,1789348.0,733444.0,585576.0,147868.0,2303644.0,2268920.0,790824.0,623848.0,166976.0,427428.0,48112.0,91588.0,126900.0,218488.0,160828.0,84768.0,20852.0,20568.0,448.0,20120.0,2100.0,514296.0,1804.0
2019-04-01,418474.0,1180682.0,157553.0,531047.0,284976.0,88615.0,649724.0,31140.0,1629833.0,692929.0,553394.0,138323.0,2072492.0,2109476.0,675456.0,539815.0,135514.0,368754.0,41879.0,73479.0,114038.0,187960.0,139517.0,73700.0,17220.0,17276.0,457.0,16791.0,1868.0,444247.0,1335.0,473208.0,1295792.0,168296.0,567568.0,308524.0,90748.0,728224.0,35008.0,1804008.0,765396.0,612044.0,153352.0,2321164.0,2312680.0,789716.0,622800.0,166916.0,429752.0,47768.0,86272.0,128560.0,214832.0,167152.0,85268.0,14372.0,14204.0,-276.0,14480.0,2136.0,517156.0,1464.0
2019-07-01,421814.0,1185807.0,157327.0,530970.0,285338.0,88386.0,654815.0,31692.0,1638891.0,694918.0,552688.0,140980.0,2091625.0,2117366.0,674642.0,538397.0,136065.0,376648.0,41900.0,74694.0,117407.0,192532.0,142817.0,75571.0,4966.0,4964.0,1057.0,3914.0,1907.0,454048.0,-1182.0,479288.0,1303680.0,168532.0,568000.0,308624.0,90844.0,735680.0,35652.0,1818620.0,753924.0,597364.0,156560.0,2347688.0,2322472.0,780992.0,613816.0,167176.0,439432.0,48104.0,87184.0,131844.0,219028.0,172300.0,87448.0,3148.0,2976.0,420.0,2556.0,2188.0,529068.0,-1296.0
2019-10-01,425861.0,1193992.0,156394.0,531085.0,286022.0,88759.0,662719.0,32372.0,1651833.0,682411.0,542810.0,138375.0,2100426.0,2124287.0,666376.0,526417.0,139385.0,372871.0,41200.0,69903.0,119283.0,189483.0,142700.0,75513.0,6820.0,6693.0,2564.0,4164.0,1907.0,450206.0,-1312.0,488536.0,1320184.0,168392.0,572120.0,312112.0,91616.0,748064.0,36308.0,1845028.0,741236.0,587412.0,153824.0,2374116.0,2350180.0,768144.0,597124.0,171020.0,439132.0,47476.0,81716.0,135224.0,216940.0,174716.0,87776.0,4424.0,3980.0,1580.0,2400.0,2180.0,529088.0,-1452.0
2020-01-01,425704.0,1166621.0,138667.0,514377.0,294844.0,80597.0,651840.0,32640.0,1624888.0,669236.0,537427.0,130845.0,2075015.0,2079075.0,662746.0,518853.0,142931.0,371415.0,41715.0,67775.0,121165.0,189161.0,141117.0,78152.0,-2821.0,-2033.0,2450.0,-4452.0,1926.0,451374.0,-1250.0,494452.0,1290804.0,149544.0,552608.0,319268.0,83796.0,738196.0,36752.0,1822008.0,702508.0,556740.0,145768.0,2354740.0,2275768.0,777020.0,596224.0,180796.0,439400.0,48012.0,80340.0,137488.0,217828.0,173560.0,91120.0,-3092.0,-1864.0,1680.0,-3544.0,2212.0,532732.0,-1368.0
2020-04-01,409343.0,1003000.0,121457.0,475019.0,284201.0,68922.0,529605.0,30220.0,1444777.0,556322.0,439498.0,115357.0,1834752.0,1851868.0,519753.0,420361.0,100049.0,312871.0,38970.0,51161.0,102380.0,153513.0,120755.0,77048.0,-31596.0,-33923.0,1596.0,-35539.0,1815.0,391442.0,1800.0,491740.0,1100252.0,130564.0,501384.0,301244.0,69576.0,598868.0,34108.0,1626100.0,554208.0,427556.0,126652.0,2085332.0,2004264.0,597756.0,470000.0,127756.0,368724.0,44708.0,61208.0,115084.0,176292.0,147724.0,88400.0,-39468.0,-43180.0,988.0,-44168.0,2108.0,459232.0,1948.0
2020-07-01,432037.0,1133590.0,167221.0,554846.0,297198.0,89983.0,581695.0,31472.0,1597839.0,631770.0,514607.0,116723.0,2044108.0,2018868.0,622934.0,521588.0,104089.0,365711.0,41062.0,63409.0,100608.0,164453.0,159027.0,79752.0,-43861.0,-41718.0,-5097.0,-36607.0,1950.0,447349.0,-502.0,509128.0,1254552.0,182468.0,594148.0,319648.0,92032.0,660404.0,35600.0,1799280.0,670772.0,541892.0,128880.0,2332320.0,2238124.0,714232.0,584724.0,129508.0,438980.0,47172.0,74704.0,113384.0,188088.0,203720.0,91796.0,-50180.0,-49332.0,-5280.0,-44052.0,2264.0,533040.0,-556.0
2020-10-01,439951.0,1136735.0,166825.0,553899.0,298792.0,87737.0,585661.0,32464.0,1610203.0,641872.0,522207.0,119195.0,2068844.0,2061880.0,639894.0,534644.0,107963.0,377430.0,42021.0,67163.0,99138.0,166856.0,166964.0,79863.0,-15695.0,-16389.0,-1229.0,-15187.0,2014.0,459330.0,-1269.0,520480.0,1265980.0,183680.0,598692.0,324716.0,90296.0,667288.0,37060.0,1823520.0,695920.0,563388.0,132532.0,2377448.0,2320568.0,732408.0,599660.0,132748.0,458916.0,49048.0,78408.0,111836.0,190244.0,219624.0,92648.0,-18964.0,-19604.0,-2496.0,-17108.0,2364.0,553928.0,-1428.0
2021-01-01,449278.0,1142579.0,165061.0,556290.0,301164.0,89643.0,589108.0,31672.0,1624927.0,649575.0,531216.0,117891.0,2101034.0,2088868.0,653290.0,543426.0,112438.0,393989.0,43463.0,63013.0,103217.0,166758.0,180959.0,79819.0,-17690.0,-19557.0,-9526.0,-9577.0,2125.0,476102.0,-1952.0,541064.0,1280320.0,184284.0,607516.0,331236.0,91996.0,672804.0,36392.0,1857776.0,744720.0,612132.0,132588.0,2446576.0,2423028.0,742768.0,607064.0,135704.0,492000.0,51136.0,71840.0,120220.0,192060.0,248804.0,94252.0,-23236.0,-28000.0,-8684.0,-19316.0,2548.0,588800.0,-2264.0
2021-04-01,452926.0,1136728.0,160702.0,541658.0,294699.0,85728.0,597389.0,31752.0,1623089.0,616204.0,498585.0,117426.0,2098036.0,2076573.0,653984.0,541379.0,115008.0,393811.0,43286.0,69438.0,105698.0,175521.0,173692.0,78799.0,4659.0,6699.0,-6236.0,13675.0,2159.0,474983.0,789.0,542808.0,1284516.0,181520.0,598272.0,329168.0,87584.0,686244.0,36944.0,1864268.0,743288.0,609096.0,134192.0,2465876.0,2462792.0,749396.0,611416.0,137980.0,504088.0,50784.0,77140.0,128000.0,205140.0,248164.0,94844.0,2088.0,1920.0,-5420.0,7340.0,2676.0,601608.0,936.0
2021-07-01,455362.0,1191441.0,159769.0,555035.0,296795.0,99026.0,638416.0,32400.0,1680135.0,621740.0,500462.0,121303.0,2135756.0,2106286.0,648976.0,530493.0,120549.0,377230.0,42208.0,69767.0,107037.0,177223.0,158304.0,79187.0,-11680.0,-11444.0,-10046.0,51.0,2020.0,458442.0,-686.0,550224.0,1361180.0,182944.0,623392.0,339180.0,101268.0,737788.0,37736.0,1949140.0,777320.0,636556.0,140764.0,2544556.0,2530476.0,779336.0,630752.0,148584.0,496100.0,50128.0,79620.0,134452.0,214072.0,231900.0,96744.0,-11240.0,-10860.0,-10896.0,36.0,2572.0,595416.0,-824.0
2021-10-01,458519.0,1195266.0,159282.0,552478.0,294725.0,99083.0,644714.0,33052.0,1687843.0,645565.0,518367.0,127366.0,2154999.0,2141494.0,679773.0,553297.0,128594.0,387172.0,41432.0,72083.0,110873.0,183401.0,162753.0,79936.0,8120.0,6892.0,974.0,5877.0,1971.0,469173.0,-3.0,560376.0,1384524.0,186012.0,634248.0,346260.0,101976.0,750276.0,39008.0,1983908.0,837964.0,687812.0,150152.0,2608232.0,2622176.0,835952.0,677580.0,158372.0,522860.0,49500.0,82564.0,141976.0,224540.0,248820.0,98928.0,11936.0,9372.0,-2768.0,12140.0,2536.0,624324.0,-4.0
2022-01-01,462068.0,1201060.0,161031.0,555139.0,297047.0,97402.0,647857.0,33348.0,1697545.0,631904.0,507543.0,124507.0,2173182.0,2155250.0,683089.0,556368.0,128851.0,393600.0,43074.0,73199.0,111911.0,185530.0,165444.0,81466.0,20069.0,20586.0,2944.0,17493.0,1981.0,477129.0,803.0,579992.0,1414220.0,191260.0,651788.0,359216.0,101312.0,762432.0,39784.0,2033996.0,883388.0,733360.0,150028.0,2685368.0,2715276.0,864268.0,701332.0,162936.0,545180.0,52144.0,84692.0,145608.0,230300.0,262736.0,103580.0,9776.0,8452.0,-824.0,9276.0,2612.0,651372.0,1012.0
2022-04-01,459111.0,1227276.0,154805.0,555343.0,298542.0,103005.0,673960.0,33828.0,1720778.0,644364.0,516984.0,127666.0,2183773.0,2174582.0,728037.0,592425.0,137885.0,383213.0,43527.0,76857.0,114521.0,191673.0,151154.0,81061.0,60213.0,60187.0,7325.0,52753.0,2063.0,466308.0,1130.0,576720.0,1473568.0,186508.0,669396.0,375008.0,107880.0,804172.0,40560.0,2090848.0,972608.0,813224.0,159384.0,2735464.0,2824176.0,954284.0,775712.0,178572.0,535708.0,53324.0,90204.0,151776.0,241980.0,240404.0,106128.0,68920.0,67536.0,8032.0,59504.0,2780.0,644616.0,1468.0
2022-07-01,464446.0,1228166.0,154617.0,549843.0,296544.0,99292.0,680392.0,34072.0,1727406.0,661797.0,531365.0,130630.0,2178853.0,2186724.0,723830.0,586674.0,139423.0,374186.0,42448.0,75320.0,116345.0,192130.0,143667.0,79965.0,53320.0,53524.0,7683.0,45485.0,1966.0,456045.0,1428.0,585480.0,1485408.0,186672.0,665220.0,373940.0,104608.0,820188.0,41036.0,2111924.0,955720.0,791664.0,164056.0,2749444.0,2806140.0,968764.0,781976.0,186788.0,529148.0,52564.0,91956.0,154668.0,246624.0,229960.0,105700.0,67908.0,67064.0,5648.0,61416.0,2672.0,637520.0,1832.0
2022-10-01,467115.0,1231439.0,159614.0,553056.0,295606.0,98408.0,680451.0,34216.0,1733537.0,665426.0,531119.0,135049.0,2179795.0,2185910.0,699941.0,566930.0,135198.0,367854.0,42572.0,69235.0,119581.0,189622.0,139982.0,82005.0,24264.0,24840.0,2998.0,21820.0,1936.0,451535.0,1290.0,594636.0,1505484.0,192892.0,676560.0,379428.0,104240.0,828924.0,41256.0,2141376.0,949832.0,778616.0,171216.0,2779180.0,2784988.0,957672.0,770308.0,187364.0,525952.0,53292.0,87696.0,160208.0,247904.0,224756.0,109200.0,12004.0,12676.0,-4748.0,17424.0,2652.0,637804.0,1644.0
2023-01-01,462718.0,1245808.0,162533.0,559644.0,295709.0,102549.0,688256.0,34984.0,1743976.0,681790.0,546252.0,136023.0,2186441.0,2200064.0,701219.0,566204.0,137169.0,362870.0,43345.0,69284.0,122127.0,192272.0,132775.0,84018.0,16080.0,15452.0,-4669.0,21241.0,1959.0,448400.0,530.0,593044.0,1534032.0,197196.0,685900.0,379412.0,109292.0,848132.0,42400.0,2169476.0,947840.0,774064.0,173776.0,2805776.0,2806644.0,962012.0,770760.0,191252.0,522076.0,55432.0,88904.0,163552.0,252456.0,214188.0,111524.0,14364.0,13396.0,-8600.0,21996.0,2700.0,636300.0,676.0
2023-04-01,465615.0,1246449.0,161725.0,560447.0,296849.0,103020.0,688098.0,35652.0,1748253.0,682469.0,543357.0,139911.0,2192068.0,2198984.0,704535.0,570959.0,135803.0,364291.0,43625.0,71135.0,125031.0,197043.0,129960.0,83841.0,11053.0,11315.0,-2889.0,14845.0,2026.0,449739.0,1255.0,607364.0,1549440.0,197600.0,692756.0,384852.0,110304.0,856684.0,43568.0,2200372.0,922080.0,743624.0,178456.0,2847000.0,2825528.0,958748.0,768144.0,190604.0,531448.0,56372.0,92180.0,168412.0,260592.0,214484.0,112400.0,13584.0,12940.0,-840.0,13780.0,2780.0,646628.0,1612.0
